date,max_temp,min_temp,avg_temp,precipitation,snowfall,snow_depth,location,latitude,longitude
3/14/14,46,22,34,0,0,0,Central Park,40.7711329,-73.9741874
3/15/14,58,42,50,0,0,0,Central Park,40.7711329,-73.9741874
3/16/14,42,30,36,0,0,0,Central Park,40.7711329,-73.9741874
3/17/14,35,23,29,0,0,0,Central Park,40.7711329,-73.9741874
3/18/14,43,28,35.5,0,0,0,Central Park,40.7711329,-73.9741874
3/19/14,46,32,39,0.92,0,0,Central Park,40.7711329,-73.9741874
3/20/14,54,40,47,0,0,0,Central Park,40.7711329,-73.9741874
3/21/14,51,39,45,0,0,0,Central Park,40.7711329,-73.9741874
3/22/14,63,41,52,0,0,0,Central Park,40.7711329,-73.9741874
3/23/14,42,27,34.5,0,0,0,Central Park,40.7711329,-73.9741874
3/24/14,35,21,28,0,0,0,Central Park,40.7711329,-73.9741874
3/25/14,39,26,32.5,0,0,0,Central Park,40.7711329,-73.9741874
3/26/14,36,24,30,0,0,0,Central Park,40.7711329,-73.9741874
3/27/14,44,22,33,0,0,0,Central Park,40.7711329,-73.9741874
3/28/14,62,37,49.5,0.04,0,0,Central Park,40.7711329,-73.9741874
3/29/14,59,43,51,1.81,0,0,Central Park,40.7711329,-73.9741874
3/30/14,49,39,44,0.35,0,0,Central Park,40.7711329,-73.9741874
3/31/14,56,36,46,0.16, ,0,Central Park,40.7711329,-73.9741874
4/1/14,60,39,49.5,0,0,0,Central Park,40.7711329,-73.9741874
4/2/14,54,42,48,0,0,0,Central Park,40.7711329,-73.9741874
4/3/14,67,46,56.5,0.07,0,0,Central Park,40.7711329,-73.9741874
4/4/14,47,40,43.5,0.21,0,0,Central Park,40.7711329,-73.9741874
4/5/14,54,40,47,0,0,0,Central Park,40.7711329,-73.9741874
4/6/14,61,36,48.5,0,0,0,Central Park,40.7711329,-73.9741874
4/7/14,53,43,48,0.52,0,0,Central Park,40.7711329,-73.9741874
4/8/14,64,46,55,0.34,0,0,Central Park,40.7711329,-73.9741874
4/9/14,61,45,53,0,0,0,Central Park,40.7711329,-73.9741874
4/10/14,58,42,50,0,0,0,Central Park,40.7711329,-73.9741874
4/11/14,75,56,65.5,0,0,0,Central Park,40.7711329,-73.9741874
4/12/14,73,50,61.5,0,0,0,Central Park,40.7711329,-73.9741874
4/13/14,77,54,65.5,0,0,0,Central Park,40.7711329,-73.9741874
4/14/14,75,59,67,0,0,0,Central Park,40.7711329,-73.9741874
4/15/14,63,33,48,0.71, ,0,Central Park,40.7711329,-73.9741874
4/16/14,49,31,40,0.05, ,0,Central Park,40.7711329,-73.9741874
4/17/14,48,36,42,0,0,0,Central Park,40.7711329,-73.9741874
4/18/14,49,35,42,0,0,0,Central Park,40.7711329,-73.9741874
4/19/14,68,41,54.5,0,0,0,Central Park,40.7711329,-73.9741874
4/20/14,60,45,52.5,0,0,0,Central Park,40.7711329,-73.9741874
4/21/14,67,41,54,0,0,0,Central Park,40.7711329,-73.9741874
4/22/14,71,51,61,0.01,0,0,Central Park,40.7711329,-73.9741874
4/23/14,61,44,52.5,0,0,0,Central Park,40.7711329,-73.9741874
4/24/14,62,42,52,0,0,0,Central Park,40.7711329,-73.9741874
4/25/14,63,44,53.5,0.02,0,0,Central Park,40.7711329,-73.9741874
4/26/14,67,46,56.5,0.92,0,0,Central Park,40.7711329,-73.9741874
4/27/14,59,47,53,0,0,0,Central Park,40.7711329,-73.9741874
4/28/14,67,45,56,0,0,0,Central Park,40.7711329,-73.9741874
4/29/14,52,43,47.5,0.03,0,0,Central Park,40.7711329,-73.9741874
4/30/14,52,41,46.5,4.97,0,0,Central Park,40.7711329,-73.9741874
5/1/14,78,51,64.5,0.12,0,0,Central Park,40.7711329,-73.9741874
5/2/14,70,56,63, ,0,0,Central Park,40.7711329,-73.9741874
5/3/14,71,54,62.5,0.08,0,0,Central Park,40.7711329,-73.9741874
5/4/14,65,54,59.5,0.02,0,0,Central Park,40.7711329,-73.9741874
5/5/14,70,50,60,0,0,0,Central Park,40.7711329,-73.9741874
5/6/14,71,52,61.5,0,0,0,Central Park,40.7711329,-73.9741874
5/7/14,69,50,59.5,0,0,0,Central Park,40.7711329,-73.9741874
5/8/14,59,53,56,0.41,0,0,Central Park,40.7711329,-73.9741874
5/9/14,63,55,59,0.04,0,0,Central Park,40.7711329,-73.9741874
5/10/14,83,57,70,0.37,0,0,Central Park,40.7711329,-73.9741874
5/11/14,82,60,71,0.03,0,0,Central Park,40.7711329,-73.9741874
5/12/14,85,64,74.5,0,0,0,Central Park,40.7711329,-73.9741874
5/13/14,73,53,63,0,0,0,Central Park,40.7711329,-73.9741874
5/14/14,71,52,61.5,0.01,0,0,Central Park,40.7711329,-73.9741874
5/15/14,71,58,64.5,0.15,0,0,Central Park,40.7711329,-73.9741874
5/16/14,68,58,63,1.54,0,0,Central Park,40.7711329,-73.9741874
5/17/14,70,53,61.5,0,0,0,Central Park,40.7711329,-73.9741874
5/18/14,67,51,59,0,0,0,Central Park,40.7711329,-73.9741874
5/19/14,72,49,60.5,0,0,0,Central Park,40.7711329,-73.9741874
5/20/14,78,53,65.5,0,0,0,Central Park,40.7711329,-73.9741874
5/21/14,74,63,68.5,0,0,0,Central Park,40.7711329,-73.9741874
5/22/14,67,59,63,0.24,0,0,Central Park,40.7711329,-73.9741874
5/23/14,71,56,63.5,0.91,0,0,Central Park,40.7711329,-73.9741874
5/24/14,70,57,63.5,0.4,0,0,Central Park,40.7711329,-73.9741874
5/25/14,80,55,67.5,0,0,0,Central Park,40.7711329,-73.9741874
5/26/14,86,66,76,0,0,0,Central Park,40.7711329,-73.9741874
5/27/14,86,64,75, ,0,0,Central Park,40.7711329,-73.9741874
5/28/14,64,54,59,0,0,0,Central Park,40.7711329,-73.9741874
5/29/14,66,51,58.5,0,0,0,Central Park,40.7711329,-73.9741874
5/30/14,75,55,65, ,0,0,Central Park,40.7711329,-73.9741874
5/31/14,73,57,65,0.05,0,0,Central Park,40.7711329,-73.9741874
6/1/14,77,55,66,0,0,0,Central Park,40.7711329,-73.9741874
6/2/14,80,59,69.5,0,0,0,Central Park,40.7711329,-73.9741874
6/3/14,87,65,76,0.12,0,0,Central Park,40.7711329,-73.9741874
6/4/14,82,63,72.5,0,0,0,Central Park,40.7711329,-73.9741874
6/5/14,76,61,68.5,0.87,0,0,Central Park,40.7711329,-73.9741874
6/6/14,76,61,68.5,0,0,0,Central Park,40.7711329,-73.9741874
6/7/14,82,60,71,0,0,0,Central Park,40.7711329,-73.9741874
6/8/14,86,66,76,0,0,0,Central Park,40.7711329,-73.9741874
6/9/14,73,63,68,1.6,0,0,Central Park,40.7711329,-73.9741874
6/10/14,77,65,71,0,0,0,Central Park,40.7711329,-73.9741874
6/11/14,70,61,65.5,0.02,0,0,Central Park,40.7711329,-73.9741874
6/12/14,73,60,66.5,0.07,0,0,Central Park,40.7711329,-73.9741874
6/13/14,79,65,72,1.28,0,0,Central Park,40.7711329,-73.9741874
6/14/14,74,60,67,0,0,0,Central Park,40.7711329,-73.9741874
6/15/14,80,59,69.5,0,0,0,Central Park,40.7711329,-73.9741874
6/16/14,81,63,72,0,0,0,Central Park,40.7711329,-73.9741874
6/17/14,89,71,80,0,0,0,Central Park,40.7711329,-73.9741874
6/18/14,89,76,82.5,0,0,0,Central Park,40.7711329,-73.9741874
6/19/14,77,68,72.5,0.15,0,0,Central Park,40.7711329,-73.9741874
6/20/14,79,64,71.5,0,0,0,Central Park,40.7711329,-73.9741874
6/21/14,78,62,70,0,0,0,Central Park,40.7711329,-73.9741874
6/22/14,79,64,71.5,0,0,0,Central Park,40.7711329,-73.9741874
6/23/14,81,65,73,0,0,0,Central Park,40.7711329,-73.9741874
6/24/14,81,68,74.5,0,0,0,Central Park,40.7711329,-73.9741874
6/25/14,85,70,77.5,0.08,0,0,Central Park,40.7711329,-73.9741874
6/26/14,85,70,77.5,0.07,0,0,Central Park,40.7711329,-73.9741874
6/27/14,83,67,75,0,0,0,Central Park,40.7711329,-73.9741874
6/28/14,87,66,76.5,0,0,0,Central Park,40.7711329,-73.9741874
6/29/14,83,68,75.5,0,0,0,Central Park,40.7711329,-73.9741874
6/30/14,84,69,76.5,0,0,0,Central Park,40.7711329,-73.9741874
7/1/14,89,72,80.5,0,0,0,Central Park,40.7711329,-73.9741874
7/2/14,91,72,81.5,0.96,0,0,Central Park,40.7711329,-73.9741874
7/3/14,87,69,78,1.78,0,0,Central Park,40.7711329,-73.9741874
7/4/14,74,65,69.5,0.14,0,0,Central Park,40.7711329,-73.9741874
7/5/14,81,63,72,0,0,0,Central Park,40.7711329,-73.9741874
7/6/14,84,66,75,0,0,0,Central Park,40.7711329,-73.9741874
7/7/14,90,72,81,0.04,0,0,Central Park,40.7711329,-73.9741874
7/8/14,91,71,81,0.39,0,0,Central Park,40.7711329,-73.9741874
7/9/14,88,71,79.5,0.09,0,0,Central Park,40.7711329,-73.9741874
7/10/14,83,72,77.5,0,0,0,Central Park,40.7711329,-73.9741874
7/11/14,86,71,78.5,0,0,0,Central Park,40.7711329,-73.9741874
7/12/14,85,71,78,0,0,0,Central Park,40.7711329,-73.9741874
7/13/14,83,72,77.5,0.03,0,0,Central Park,40.7711329,-73.9741874
7/14/14,84,72,78,0.46,0,0,Central Park,40.7711329,-73.9741874
7/15/14,86,72,79,1.3,0,0,Central Park,40.7711329,-73.9741874
7/16/14,81,68,74.5, ,0,0,Central Park,40.7711329,-73.9741874
7/17/14,81,67,74,0,0,0,Central Park,40.7711329,-73.9741874
7/18/14,81,64,72.5,0,0,0,Central Park,40.7711329,-73.9741874
7/19/14,76,68,72,0,0,0,Central Park,40.7711329,-73.9741874
7/20/14,80,66,73,0,0,0,Central Park,40.7711329,-73.9741874
7/21/14,85,67,76,0,0,0,Central Park,40.7711329,-73.9741874
7/22/14,86,71,78.5,0,0,0,Central Park,40.7711329,-73.9741874
7/23/14,88,72,80,0.19,0,0,Central Park,40.7711329,-73.9741874
7/24/14,80,70,75,0,0,0,Central Park,40.7711329,-73.9741874
7/25/14,82,66,74,0,0,0,Central Park,40.7711329,-73.9741874
7/26/14,81,69,75,0,0,0,Central Park,40.7711329,-73.9741874
7/27/14,85,71,78,0.02,0,0,Central Park,40.7711329,-73.9741874
7/28/14,82,68,75,0.19,0,0,Central Park,40.7711329,-73.9741874
7/29/14,76,64,70,0,0,0,Central Park,40.7711329,-73.9741874
7/30/14,80,63,71.5,0,0,0,Central Park,40.7711329,-73.9741874
7/31/14,82,68,75,0,0,0,Central Park,40.7711329,-73.9741874
8/1/14,84,71,77.5,0,0,0,Central Park,40.7711329,-73.9741874
8/2/14,74,63,68.5,0.41,0,0,Central Park,40.7711329,-73.9741874
8/3/14,76,66,71,0.07,0,0,Central Park,40.7711329,-73.9741874
8/4/14,84,70,77,0,0,0,Central Park,40.7711329,-73.9741874
8/5/14,90,71,80.5,0,0,0,Central Park,40.7711329,-73.9741874
8/6/14,83,70,76.5,0,0,0,Central Park,40.7711329,-73.9741874
8/7/14,83,66,74.5,0,0,0,Central Park,40.7711329,-73.9741874
8/8/14,83,65,74,0,0,0,Central Park,40.7711329,-73.9741874
8/9/14,87,66,76.5,0,0,0,Central Park,40.7711329,-73.9741874
8/10/14,88,68,78,0,0,0,Central Park,40.7711329,-73.9741874
8/11/14,87,71,79,0,0,0,Central Park,40.7711329,-73.9741874
8/12/14,79,70,74.5,0.19,0,0,Central Park,40.7711329,-73.9741874
8/13/14,82,68,75,0.53,0,0,Central Park,40.7711329,-73.9741874
8/14/14,77,63,70,0,0,0,Central Park,40.7711329,-73.9741874
8/15/14,73,61,67,0,0,0,Central Park,40.7711329,-73.9741874
8/16/14,78,63,70.5,0,0,0,Central Park,40.7711329,-73.9741874
8/17/14,82,66,74,0.01,0,0,Central Park,40.7711329,-73.9741874
8/18/14,81,63,72,0,0,0,Central Park,40.7711329,-73.9741874
8/19/14,83,63,73,0,0,0,Central Park,40.7711329,-73.9741874
8/20/14,84,70,77,0,0,0,Central Park,40.7711329,-73.9741874
8/21/14,83,65,74,0.35,0,0,Central Park,40.7711329,-73.9741874
8/22/14,79,65,72,0.06,0,0,Central Park,40.7711329,-73.9741874
8/23/14,77,67,72,0.01,0,0,Central Park,40.7711329,-73.9741874
8/24/14,80,64,72,0,0,0,Central Park,40.7711329,-73.9741874
8/25/14,88,64,76,0,0,0,Central Park,40.7711329,-73.9741874
8/26/14,89,70,79.5,0,0,0,Central Park,40.7711329,-73.9741874
8/27/14,90,70,80,0,0,0,Central Park,40.7711329,-73.9741874
8/28/14,82,66,74,0,0,0,Central Park,40.7711329,-73.9741874
8/29/14,80,61,70.5,0,0,0,Central Park,40.7711329,-73.9741874
8/30/14,80,65,72.5,0,0,0,Central Park,40.7711329,-73.9741874
8/31/14,90,73,81.5,0.62,0,0,Central Park,40.7711329,-73.9741874
9/1/14,88,75,81.5,0,0,0,Central Park,40.7711329,-73.9741874
9/2/14,92,77,84.5,0,0,0,Central Park,40.7711329,-73.9741874
9/3/14,86,72,79,0,0,0,Central Park,40.7711329,-73.9741874
9/4/14,87,69,78,0,0,0,Central Park,40.7711329,-73.9741874
9/5/14,87,72,79.5,0,0,0,Central Park,40.7711329,-73.9741874
9/6/14,91,67,79,0.11,0,0,Central Park,40.7711329,-73.9741874
9/7/14,81,65,73,0,0,0,Central Park,40.7711329,-73.9741874
9/8/14,75,65,70,0,0,0,Central Park,40.7711329,-73.9741874
9/9/14,73,63,68,0,0,0,Central Park,40.7711329,-73.9741874
9/10/14,80,63,71.5,0,0,0,Central Park,40.7711329,-73.9741874
9/11/14,83,69,76,0,0,0,Central Park,40.7711329,-73.9741874
9/12/14,78,62,70,0,0,0,Central Park,40.7711329,-73.9741874
9/13/14,69,58,63.5,0.26,0,0,Central Park,40.7711329,-73.9741874
9/14/14,71,53,62,0,0,0,Central Park,40.7711329,-73.9741874
9/15/14,71,55,63,0,0,0,Central Park,40.7711329,-73.9741874
9/16/14,70,58,64,0.37,0,0,Central Park,40.7711329,-73.9741874
9/17/14,73,55,64,0,0,0,Central Park,40.7711329,-73.9741874
9/18/14,76,57,66.5,0,0,0,Central Park,40.7711329,-73.9741874
9/19/14,66,54,60,0,0,0,Central Park,40.7711329,-73.9741874
9/20/14,75,57,66,0,0,0,Central Park,40.7711329,-73.9741874
9/21/14,75,67,71,0.15,0,0,Central Park,40.7711329,-73.9741874
9/22/14,71,55,63, ,0,0,Central Park,40.7711329,-73.9741874
9/23/14,71,52,61.5,0,0,0,Central Park,40.7711329,-73.9741874
9/24/14,71,58,64.5,0,0,0,Central Park,40.7711329,-73.9741874
9/25/14,64,57,60.5,0.32,0,0,Central Park,40.7711329,-73.9741874
9/26/14,77,58,67.5,0,0,0,Central Park,40.7711329,-73.9741874
9/27/14,83,60,71.5,0,0,0,Central Park,40.7711329,-73.9741874
9/28/14,84,64,74,0,0,0,Central Park,40.7711329,-73.9741874
9/29/14,79,67,73,0,0,0,Central Park,40.7711329,-73.9741874
9/30/14,71,62,66.5, ,0,0,Central Park,40.7711329,-73.9741874
10/1/14,65,61,63,0.02,0,0,Central Park,40.7711329,-73.9741874
10/2/14,70,61,65.5,0,0,0,Central Park,40.7711329,-73.9741874
10/3/14,71,56,63.5,0,0,0,Central Park,40.7711329,-73.9741874
10/4/14,69,52,60.5,1.18,0,0,Central Park,40.7711329,-73.9741874
10/5/14,61,46,53.5,0,0,0,Central Park,40.7711329,-73.9741874
10/6/14,69,50,59.5,0,0,0,Central Park,40.7711329,-73.9741874
10/7/14,71,63,67,0.06,0,0,Central Park,40.7711329,-73.9741874
10/8/14,73,62,67.5,0.04,0,0,Central Park,40.7711329,-73.9741874
10/9/14,68,55,61.5,0,0,0,Central Park,40.7711329,-73.9741874
10/10/14,64,52,58, ,0,0,Central Park,40.7711329,-73.9741874
10/11/14,60,50,55,0.33,0,0,Central Park,40.7711329,-73.9741874
10/12/14,63,48,55.5,0,0,0,Central Park,40.7711329,-73.9741874
10/13/14,65,52,58.5,0.05,0,0,Central Park,40.7711329,-73.9741874
10/14/14,76,63,69.5,0,0,0,Central Park,40.7711329,-73.9741874
10/15/14,77,69,73,0.69,0,0,Central Park,40.7711329,-73.9741874
10/16/14,71,61,66,1.11,0,0,Central Park,40.7711329,-73.9741874
10/17/14,71,59,65,0,0,0,Central Park,40.7711329,-73.9741874
10/18/14,70,56,63,0,0,0,Central Park,40.7711329,-73.9741874
10/19/14,56,44,50,0,0,0,Central Park,40.7711329,-73.9741874
10/20/14,60,42,51,0,0,0,Central Park,40.7711329,-73.9741874
10/21/14,67,55,61,0.11,0,0,Central Park,40.7711329,-73.9741874
10/22/14,58,50,54,1.51,0,0,Central Park,40.7711329,-73.9741874
10/23/14,53,50,51.5,0.61,0,0,Central Park,40.7711329,-73.9741874
10/24/14,63,51,57,0,0,0,Central Park,40.7711329,-73.9741874
10/25/14,67,50,58.5,0.01,0,0,Central Park,40.7711329,-73.9741874
10/26/14,63,53,58, ,0,0,Central Park,40.7711329,-73.9741874
10/27/14,63,48,55.5,0,0,0,Central Park,40.7711329,-73.9741874
10/28/14,72,53,62.5,0,0,0,Central Park,40.7711329,-73.9741874
10/29/14,72,51,61.5, ,0,0,Central Park,40.7711329,-73.9741874
10/30/14,59,47,53,0,0,0,Central Park,40.7711329,-73.9741874
10/31/14,55,45,50,0.05,0,0,Central Park,40.7711329,-73.9741874
11/1/14,47,42,44.5,0.35,0,0,Central Park,40.7711329,-73.9741874
11/2/14,48,41,44.5,0,0,0,Central Park,40.7711329,-73.9741874
11/3/14,61,39,50,0,0,0,Central Park,40.7711329,-73.9741874
11/4/14,68,53,60.5,0,0,0,Central Park,40.7711329,-73.9741874
11/5/14,64,56,60,0,0,0,Central Park,40.7711329,-73.9741874
11/6/14,57,48,52.5,0.37,0,0,Central Park,40.7711329,-73.9741874
11/7/14,53,40,46.5,0,0,0,Central Park,40.7711329,-73.9741874
11/8/14,48,36,42,0,0,0,Central Park,40.7711329,-73.9741874
11/9/14,57,46,51.5,0,0,0,Central Park,40.7711329,-73.9741874
11/10/14,61,44,52.5,0,0,0,Central Park,40.7711329,-73.9741874
11/11/14,64,49,56.5,0,0,0,Central Park,40.7711329,-73.9741874
11/12/14,65,47,56,0,0,0,Central Park,40.7711329,-73.9741874
11/13/14,48,36,42,0.2, ,0,Central Park,40.7711329,-73.9741874
11/14/14,42,35,38.5,0.06, ,0,Central Park,40.7711329,-73.9741874
11/15/14,42,33,37.5,0,0,0,Central Park,40.7711329,-73.9741874
11/16/14,45,35,40,0.03,0,0,Central Park,40.7711329,-73.9741874
11/17/14,52,40,46,1.54,0,0,Central Park,40.7711329,-73.9741874
11/18/14,45,24,34.5,0,0,0,Central Park,40.7711329,-73.9741874
11/19/14,36,22,29,0,0,0,Central Park,40.7711329,-73.9741874
11/20/14,45,31,38,0,0,0,Central Park,40.7711329,-73.9741874
11/21/14,37,28,32.5,0,0,0,Central Park,40.7711329,-73.9741874
11/22/14,44,28,36,0,0,0,Central Park,40.7711329,-73.9741874
11/23/14,57,43,50,0,0,0,Central Park,40.7711329,-73.9741874
11/24/14,69,53,61,0.7,0,0,Central Park,40.7711329,-73.9741874
11/25/14,68,51,59.5,0,0,0,Central Park,40.7711329,-73.9741874
11/26/14,51,34,42.5,1.24,0.2,0,Central Park,40.7711329,-73.9741874
11/27/14,38,34,36,0.02, ,0,Central Park,40.7711329,-73.9741874
11/28/14,37,29,33,0,0,0,Central Park,40.7711329,-73.9741874
11/29/14,45,27,36,0,0,0,Central Park,40.7711329,-73.9741874
11/30/14,55,45,50,0,0,0,Central Park,40.7711329,-73.9741874
12/1/14,65,42,53.5,0.09,0,0,Central Park,40.7711329,-73.9741874
12/2/14,43,35,39,0.08,0,0,Central Park,40.7711329,-73.9741874
12/3/14,46,41,43.5,0.06,0,0,Central Park,40.7711329,-73.9741874
12/4/14,45,37,41,0,0,0,Central Park,40.7711329,-73.9741874
12/5/14,44,34,39,0.51,0,0,Central Park,40.7711329,-73.9741874
12/6/14,50,39,44.5,1.22,0,0,Central Park,40.7711329,-73.9741874
12/7/14,42,30,36,0.04,0,0,Central Park,40.7711329,-73.9741874
12/8/14,37,24,30.5,0,0,0,Central Park,40.7711329,-73.9741874
12/9/14,42,36,39,2.54,0,0,Central Park,40.7711329,-73.9741874
12/10/14,40,32,36,0.08,1,0,Central Park,40.7711329,-73.9741874
12/11/14,38,31,34.5,0.01, ,1,Central Park,40.7711329,-73.9741874
12/12/14,38,32,35,0,0,0,Central Park,40.7711329,-73.9741874
12/13/14,44,34,39,0,0,0,Central Park,40.7711329,-73.9741874
12/14/14,46,38,42,0,0,0,Central Park,40.7711329,-73.9741874
12/15/14,48,37,42.5,0,0,0,Central Park,40.7711329,-73.9741874
12/16/14,49,38,43.5,0.2,0,0,Central Park,40.7711329,-73.9741874
12/17/14,54,42,48,0.02,0,0,Central Park,40.7711329,-73.9741874
12/18/14,42,37,39.5,0,0,0,Central Park,40.7711329,-73.9741874
12/19/14,38,31,34.5,0,0,0,Central Park,40.7711329,-73.9741874
12/20/14,33,30,31.5,0,0,0,Central Park,40.7711329,-73.9741874
12/21/14,36,31,33.5, , ,0,Central Park,40.7711329,-73.9741874
12/22/14,44,35,39.5,0.04,0,0,Central Park,40.7711329,-73.9741874
12/23/14,46,43,44.5,0.16,0,0,Central Park,40.7711329,-73.9741874
12/24/14,58,44,51,0.8,0,0,Central Park,40.7711329,-73.9741874
12/25/14,62,44,53,0.09,0,0,Central Park,40.7711329,-73.9741874
12/26/14,50,40,45,0,0,0,Central Park,40.7711329,-73.9741874
12/27/14,55,44,49.5,0,0,0,Central Park,40.7711329,-73.9741874
12/28/14,54,43,48.5,0.1,0,0,Central Park,40.7711329,-73.9741874
12/29/14,44,34,39,0,0,0,Central Park,40.7711329,-73.9741874
12/30/14,34,28,31,0,0,0,Central Park,40.7711329,-73.9741874
12/31/14,32,27,29.5,0,0,0,Central Park,40.7711329,-73.9741874
1/1/15,39,27,33,0,0,0,Central Park,40.7711329,-73.9741874
1/2/15,42,35,38.5,0,0,0,Central Park,40.7711329,-73.9741874
1/3/15,42,33,37.5,0.71, ,0,Central Park,40.7711329,-73.9741874
1/4/15,56,41,48.5,0.3,0,0,Central Park,40.7711329,-73.9741874
1/5/15,49,21,35,0,0,0,Central Park,40.7711329,-73.9741874
1/6/15,22,19,20.5,0.05,1,0,Central Park,40.7711329,-73.9741874
1/7/15,23,9,16,0,0,1,Central Park,40.7711329,-73.9741874
1/8/15,21,8,14.5,0,0, ,Central Park,40.7711329,-73.9741874
1/9/15,33,19,26,0.07,1.5, ,Central Park,40.7711329,-73.9741874
1/10/15,23,16,19.5,0,0,1,Central Park,40.7711329,-73.9741874
1/11/15,37,18,27.5,0,0,1,Central Park,40.7711329,-73.9741874
1/12/15,39,35,37,0.36, , ,Central Park,40.7711329,-73.9741874
1/13/15,36,17,26.5,0,0,0,Central Park,40.7711329,-73.9741874
1/14/15,32,16,24,0,0,0,Central Park,40.7711329,-73.9741874
1/15/15,35,25,30,0,0,0,Central Park,40.7711329,-73.9741874
1/16/15,43,20,31.5,0,0,0,Central Park,40.7711329,-73.9741874
1/17/15,32,17,24.5,0,0,0,Central Park,40.7711329,-73.9741874
1/18/15,42,31,36.5,2.1,0,0,Central Park,40.7711329,-73.9741874
1/19/15,42,36,39,0,0,0,Central Park,40.7711329,-73.9741874
1/20/15,40,32,36,0,0,0,Central Park,40.7711329,-73.9741874
1/21/15,36,25,30.5,0,0,0,Central Park,40.7711329,-73.9741874
1/22/15,40,31,35.5,0,0,0,Central Park,40.7711329,-73.9741874
1/23/15,39,28,33.5,0,0,0,Central Park,40.7711329,-73.9741874
1/24/15,39,33,36,0.72,3.6,3,Central Park,40.7711329,-73.9741874
1/25/15,42,31,36.5,0,0,2,Central Park,40.7711329,-73.9741874
1/26/15,31,22,26.5,0.48,5.5,2,Central Park,40.7711329,-73.9741874
1/27/15,30,20,25,0.36,4.3,8,Central Park,40.7711329,-73.9741874
1/28/15,34,16,25,0,0,8,Central Park,40.7711329,-73.9741874
1/29/15,36,19,27.5,0.02, ,6,Central Park,40.7711329,-73.9741874
1/30/15,38,19,28.5,0.06,1,7,Central Park,40.7711329,-73.9741874
1/31/15,26,13,19.5,0,0,7,Central Park,40.7711329,-73.9741874
2/1/15,36,20,28,0.03,0.3,6,Central Park,40.7711329,-73.9741874
2/2/15,34,14,24,1.02,5,7,Central Park,40.7711329,-73.9741874
2/3/15,26,13,19.5,0,0,8,Central Park,40.7711329,-73.9741874
2/4/15,43,24,33.5,0,0,8,Central Park,40.7711329,-73.9741874
2/5/15,42,14,28,0,0,8,Central Park,40.7711329,-73.9741874
2/6/15,27,12,19.5,0,0,8,Central Park,40.7711329,-73.9741874
2/7/15,40,25,32.5,0.02, ,8,Central Park,40.7711329,-73.9741874
2/8/15,37,29,33,0,0,8,Central Park,40.7711329,-73.9741874
2/9/15,29,25,27,0.09, ,8,Central Park,40.7711329,-73.9741874
2/10/15,40,26,33,0.01,0.1,8,Central Park,40.7711329,-73.9741874
2/11/15,34,22,28,0,0,8,Central Park,40.7711329,-73.9741874
2/12/15,40,16,28, , ,8,Central Park,40.7711329,-73.9741874
2/13/15,21,8,14.5,0,0,8,Central Park,40.7711329,-73.9741874
2/14/15,32,16,24,0.02,0.9,8,Central Park,40.7711329,-73.9741874
2/15/15,25,4,14.5, , ,9,Central Park,40.7711329,-73.9741874
2/16/15,21,3,12,0,0,9,Central Park,40.7711329,-73.9741874
2/17/15,27,14,20.5,0.14,3.3,12,Central Park,40.7711329,-73.9741874
2/18/15,33,19,26, , ,9,Central Park,40.7711329,-73.9741874
2/19/15,27,8,17.5,0,0,9,Central Park,40.7711329,-73.9741874
2/20/15,19,2,10.5,0,0,9,Central Park,40.7711329,-73.9741874
2/21/15,32,13,22.5,0.61,3,9,Central Park,40.7711329,-73.9741874
2/22/15,43,32,37.5,0.1,1,13,Central Park,40.7711329,-73.9741874
2/23/15,38,8,23,0,0,12,Central Park,40.7711329,-73.9741874
2/24/15,24,4,14,0,0,12,Central Park,40.7711329,-73.9741874
2/25/15,37,20,28.5,0,0,12,Central Park,40.7711329,-73.9741874
2/26/15,32,21,26.5,0,0,11,Central Park,40.7711329,-73.9741874
2/27/15,30,18,24,0,0,11,Central Park,40.7711329,-73.9741874
2/28/15,29,13,21,0,0,11,Central Park,40.7711329,-73.9741874
3/1/15,31,24,27.5,0.52,4.8,10,Central Park,40.7711329,-73.9741874
3/2/15,39,27,33,0,0,15,Central Park,40.7711329,-73.9741874
3/3/15,37,22,29.5,0.67,1.8,14,Central Park,40.7711329,-73.9741874
3/4/15,45,35,40,0.25,0,13,Central Park,40.7711329,-73.9741874
3/5/15,40,19,29.5,0.76,7.5,13,Central Park,40.7711329,-73.9741874
3/6/15,27,12,19.5,0,0,19,Central Park,40.7711329,-73.9741874
3/7/15,38,18,28,0,0,18,Central Park,40.7711329,-73.9741874
3/8/15,49,37,43,0,0,16,Central Park,40.7711329,-73.9741874
3/9/15,54,40,47,0.01,0,13,Central Park,40.7711329,-73.9741874
3/10/15,53,39,46,0.46,0,11,Central Park,40.7711329,-73.9741874
3/11/15,59,44,51.5,0.01,0,6,Central Park,40.7711329,-73.9741874
3/12/15,47,36,41.5,0,0,4,Central Park,40.7711329,-73.9741874
3/13/15,43,31,37,0,0,2,Central Park,40.7711329,-73.9741874
3/14/15,51,40,45.5,0.81,0,1,Central Park,40.7711329,-73.9741874
3/15/15,44,36,40,0,0,0,Central Park,40.7711329,-73.9741874
3/16/15,52,35,43.5,0,0,0,Central Park,40.7711329,-73.9741874
3/17/15,57,34,45.5,0.02,0,0,Central Park,40.7711329,-73.9741874
3/18/15,39,29,34,0,0,0,Central Park,40.7711329,-73.9741874
